Feature,Case Id,Test Case,Pass,Fail,N/A,Measured,Comment,Measurement Name,Value,Unit,Target,Failure
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_primaryKey_exist,Check if IDBCursor.primaryKey attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_primaryKey_normal_value,Check if the value of IDBCursor.primaryKey attribute is normal,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_primaryKey_readonly,Check if IDBCursor.primaryKey attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_primaryKey_type,Check if IDBCursor.primaryKey attribute is of type string,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_source_exists,Check if IDBCursor.source attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_source_readonly,Check if IDBCursor.source attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_source_type,Check if IDBCursor.source attribute is of object type,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_update_exception_DataCloneError,Check if IDBCursor.update() throws an exception DataCloneError when the data being stored could not be cloned by the internal structured cloning algorithm,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBCursor_update_exist,Check if IDBCursor.update method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_index,Check if can modify a record in the object store by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_index2,Check if can modify a record in a read-only transaction by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_index3,Check if can modify a record in an inactive transaction by index,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_objectstore,Check if can modify a record in object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_objectstore2,Check if can modify a record in a read-only transaction by object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbcursor_update_objectstore3,Check if can modify a record in an inactive transaction by object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_close,Check if IDBDatabase.close() unblock the version change transaction created by an open database request,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_close2,Check if IDBDatabase.close() unblock the delete database request,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_close_base,"Check if a database connection to be closed, when IDBDatabase.close() is called",1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_close_exist,Check if IDBDatabase.close method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore,Check if createObjectStore() method works,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore2,Check if create an object store with the correct 'name' and 'keyPath' properties,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore3,Check if can create an object store outside of a version changed transaction,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore4,Check if can create an object store that already exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore5,Check if the name of object store appears in database,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_createObjectStore6,Check if create an object store with an invalid key path,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_base,Check if createObjectStore() has two valid arguments that expecting IDBObjectStore object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_exception_ConstraintError,"Check if IDBDatabase.createObjectStore() throws an exception ConstraintError when an object store with the same name, compared in a case-sensitive manner, already exists in the connected database",1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_exception_InvalidStateError,Check if IDBDatabase.createObjectStore() was not called from a VERSION_CHANGE transaction callback that expecting an exception InvalidStateError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_exist,Check if IDBDatabaseSync.createObjectStore method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_keyPath_Array_invalid,Check if IDBDatabase.createObjectStore() throws an exception SyntaxError when keyPath is an Array which any items is an invalid string,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_keyPath_empty_string,Check if IDBDatabase.createObjectStore() throws an exception InvalidAccessError when the keyPath parameter is specified to the empty string,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_mandatory,Check if createObjectStore() has a valid argument that expecting an IDBObjectStore object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_createObjectStore_optionalparameters_null,Check if createObjectStore() has a null argument optionalParameters that expecting an IDBObjectStore object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_deleteObjectStore,Check if the name of object store removed from database when deleteObjectStore() method invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_deleteObjectStore2,Check if can remove the object store outside of a version changed transaction,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_deleteObjectStore3,Check if can remove an object store which does not exist,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_deleteObjectStore_base,Check if deleteObjectStore() has a valid argument that expecting the object store to be destroy,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_deleteObjectStore_called_outside_VERSION_CHANGE,Check if IDBDatabase.deleteObjectStore() throws an exception InvalidStateError when deleteObjectStore() was not called from a VERSION_CHANGE transaction callback,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_deleteObjectStore_exist,Check if IDBDatabase.deleteObjectStore method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_name_exist,Check if IDBDatabase.name attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_name_normal_value,Check if the value of IDBDatabase.name attribute is normal,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_name_readonly,Check if IDBDatabase.name attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_name_type,Check if IDBDatabase.name attribute is of type string,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_objectStoreNames_exist,Check if IDBDatabase.objectStoreNames attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_objectStoreNames_readonly,Check if IDBDatabase.objectStoreNames attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_objectStoreNames_type,Check if IDBDatabase.objectStoreNames attribute is of type DOMStringList,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onabort_base,Check if the abort event has been triggered that expecting an IDBDatabase.onabort handler to be invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onabort_exist,Check if IDBDatabase.onabort attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onerror_base,Check if the error event has been triggered that expecting an IDBDatabase.onerror handler to be invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onerror_exist,Check if IDBDatabase.onerror attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onversionchange_base,Check if the versionchange event has been triggered that expecting IDBDatabase.onversionchange handler to be invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_onversionchange_exist,Check if IDBDatabase.onversionchange attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_transaction,Check if can open a database transaction with a invalid scope,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_transaction2,Check if transaction() method has none mode argument,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbdatabase_transaction3,Check if can open a transaction on closed database connection,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_base,Check if transaction() has two valid arguments that expecting an IDBTransaction object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_exception_InvalidAccessError,Check if IDBDatabase.transaction was called with an empty list of store names that expecting an exception InvalidAccessError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_exception_InvalidStateError,Check if the IDBDatabase.close() method has been called on this IDBDatabase instance that expecting an exception InvalidStateError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_exception_NotFoundError,Check if one of the names provided in the storeNames argument doesn't exist in this database that expecting an exception NotFoundError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_exist,Check if IDBDatabase.transaction method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_mandatory,Check if transaction() has a valid argument that expecting an IDBTransaction object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_transaction_return_type,Check if the return type of IDBDatabase.transaction is IDBTransaction,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_version_exist,Check if IDBDatabase.version attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_version_readonly,Check if IDBDatabase.version attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBDatabase_version_type,Check if IDBDatabase.version attribute is of type number,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBEnvironment_indexedDB_exist,Check if IDBEnvironment.indexedDB attribute exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBEnvironment_indexedDB_readonly,Check if IDBEnvironment.indexedDB attribute is readonly,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBEnvironment_indexedDB_type,Check if IDBEnvironment.indexedDB attribute is of type IDBFactory,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_cmp,Check if the cmp() method returns correct value when compared keys,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_cmp_base,Check if IDBFactory.cmp() has two valid arguments that expecting a number object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_cmp_exception_DataError,Check if IDBFactory.cmp() throws an exception DataError when one of the supplied keys was not a valid key,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_cmp_exist,Check if IDBFactory.cmp method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_deleteDatabase,Check if deleteDatabase() method must create a request with no source when invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_deleteDatabase_exist,Check if IDBFactory.deleteDatabase method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open2,Check if can open database when database 'name' and 'version' are correctly set,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open3,Check if can open current database when no version,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open4,Check if can open current database when new database has default version,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open5,Check if the new database is empty,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open6,Check if can open database with a lower version than current,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open7,Check if can open database with a higher version than current,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbfactory_open8,Check if an error event will occur when in version change transaction aborts open,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_base,Check if IDBFactory.open() has two valid arguments that expecting an IDBOpenDBRequest object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_exist,Check if IDBFactory.open method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_return_event_type_success,Check if the type of event is success when a success is returned from IDBFactory.open(),1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_source_null,Check if open() method must create a request with no source when invoked,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_version_negative,Check if the value of IDBFactory.version is a negative number that expecting an exception TypeError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBFactory_open_version_zero,Check if the value of IDBFactory.version is zero that expecting an exception TypeError to be thrown,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_count,Check if IDBObjectStore.count() returns the number of records in the object store,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_count2,Check if IDBObjectStore.count() returns the number of records that have keys within the range,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBIndex_count_exception_DataError,Check if IDBIndex.count() throws an exception DataError when the key parameter is not a valid key,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBIndex_count_exception_InvalidStateError,Check if IDBIndex.count() throws an exception InvalidStateError when a request is made on a source object that has been deleted or removed,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBIndex_count_exist,Check if IDBIndex.count method exists,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),IDBIndex_count_no_argument,Check if IDBIndex.count() has no argument that expecting an IDBRequest object to be created,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_get,Check if get() method returns records,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_get2,Check if can retrieve record where the index contains duplicate values,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_get3,Check if IDBIndex.get() can retrieve a record that doesn't exist,1,,,,,,,,,
W3C_HTML5 APIs/Storage/Indexed Database API (Partial),idbindex_get4,Check if IDBIndex.get() returns the record with the first key in the range,1,,,,,,,,,
